srcStateName,srcYear,srcMonth,Settlement of Integrated goods and services tax ( IGST ),YearCode,Year,MonthCode,Month
Goa,2022-23,Jun - 2022,95.708726051,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022"
Daman and Diu,2022-23,Jun - 2022,0.051317115,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022"
Andaman and Nicobar Islands,2022-23,Jun - 2022,22.785955789,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022"
Ladakh,2022-23,Jun - 2022,27.01026771,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022"
Telangana,2022-23,Jun - 2022,1423.614871748,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022"
Rajasthan,2019-20,May - 2019,787.5825821,2019,"Calendar Year (Jan - Dec), 2019",201905,"May, 2019"
Uttar Pradesh,2019-20,May - 2019,2102.2960964,2019,"Calendar Year (Jan - Dec), 2019",201905,"May, 2019"
Meghalaya,2019-20,May - 2019,44.1762257,2019,"Calendar Year (Jan - Dec), 2019",201905,"May, 2019"
Mizoram,2019-20,May - 2019,35.3415289,2019,"Calendar Year (Jan - Dec), 2019",201905,"May, 2019"
Manipur,2019-20,May - 2019,39.4548974,2019,"Calendar Year (Jan - Dec), 2019",201905,"May, 2019"
Nagaland,2019-20,May - 2019,36.292649,2019,"Calendar Year (Jan - Dec), 2019",201905,"May, 2019"
Arunachal Pradesh,2019-20,May - 2019,33.3689245,2019,"Calendar Year (Jan - Dec), 2019",201905,"May, 2019"
Sikkim,2019-20,May - 2019,27.2661604,2019,"Calendar Year (Jan - Dec), 2019",201905,"May, 2019"
Andhra Pradesh,2019-20,May - 2019,828.3555657,2019,"Calendar Year (Jan - Dec), 2019",201905,"May, 2019"
Himachal Pradesh,2019-20,Nov - 2019,181.1541832,2019,"Calendar Year (Jan - Dec), 2019",201911,"November, 2019"
Jammu and Kashmir,2019-20,Nov - 2019,198.8333971,2019,"Calendar Year (Jan - Dec), 2019",201911,"November, 2019"
Meghalaya,2019-20,Nov - 2019,52.2418561,2019,"Calendar Year (Jan - Dec), 2019",201911,"November, 2019"
Tripura,2019-20,Nov - 2019,54.4916046,2019,"Calendar Year (Jan - Dec), 2019",201911,"November, 2019"
Rajasthan,2019-20,Nov - 2019,882.9124448,2019,"Calendar Year (Jan - Dec), 2019",201911,"November, 2019"
Sikkim,2019-20,Nov - 2019,25.7355199,2019,"Calendar Year (Jan - Dec), 2019",201911,"November, 2019"
Mizoram,2019-20,Nov - 2019,37.4652099,2019,"Calendar Year (Jan - Dec), 2019",201911,"November, 2019"
Uttar Pradesh,2019-20,Nov - 2019,2210.5617686,2019,"Calendar Year (Jan - Dec), 2019",201911,"November, 2019"
Manipur,2019-20,Nov - 2019,56.772349,2019,"Calendar Year (Jan - Dec), 2019",201911,"November, 2019"
Rajasthan,2019-20,Sep - 2019,771.8381755,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
Tripura,2020-21,May - 2020,23.85,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
Manipur,2020-21,May - 2020,28.75,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
Nagaland,2020-21,May - 2020,14.19,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
Arunachal Pradesh,2020-21,May - 2020,18.39,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
Sikkim,2020-21,May - 2020,4.96,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
Bihar,2020-21,May - 2020,422.53,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
Telangana,2020-21,May - 2020,363.62,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
Delhi,2020-21,Nov - 2020,444.102217129,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
Rajasthan,2020-21,Nov - 2020,874.651700938,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
Tamil Nadu,2017-18,Mar - 2018,1056.0463289,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Jammu and Kashmir,2017-18,Mar - 2018,178.8209721,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Dadra and Nagar Haveli,2017-18,Mar - 2018,7.4714874,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Daman and Diu,2017-18,Mar - 2018,-1.5085914,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Gujarat,2017-18,Mar - 2018,687.2331474,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Madhya Pradesh,2017-18,Mar - 2018,539.5923671,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Chhattisgarh,2017-18,Mar - 2018,187.0115425,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Odisha,2017-18,Mar - 2018,320.8743751,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Jharkhand,2017-18,Mar - 2018,145.0262313,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
West Bengal,2017-18,Mar - 2018,745.8531767,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Assam,2017-18,Mar - 2018,291.2671554,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Meghalaya,2017-18,Mar - 2018,28.5944671,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Tripura,2017-18,Mar - 2018,38.0336464,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Mizoram,2017-18,Mar - 2018,19.7974246,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Manipur,2017-18,Mar - 2018,39.2839478,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Nagaland,2017-18,Mar - 2018,18.3622908,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Arunachal Pradesh,2017-18,Mar - 2018,21.2078715,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Sikkim,2017-18,Mar - 2018,16.2146242,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Bihar,2017-18,Mar - 2018,538.0330477,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Uttar Pradesh,2017-18,Mar - 2018,1637.9542435,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Rajasthan,2017-18,Mar - 2018,713.4454286,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Delhi,2017-18,Mar - 2018,510.6561364,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Haryana,2017-18,Mar - 2018,294.2518196,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Uttarakhand,2017-18,Mar - 2018,8.125983,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Chandigarh,2017-18,Mar - 2018,59.4119343,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Punjab,2017-18,Mar - 2018,478.4475321,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Andaman and Nicobar Islands,2017-18,Mar - 2018,12.691864,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Telangana,2017-18,Mar - 2018,799.1125468,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Andhra Pradesh,2017-18,Mar - 2018,722.3513124,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Karnataka,2017-18,Mar - 2018,1079.0946817,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Goa,2017-18,Mar - 2018,60.6348358,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Lakshadweep,2017-18,Mar - 2018,0.3462475,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Himachal Pradesh,2017-18,Mar - 2018,89.8820517,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Kerala,2017-18,Mar - 2018,794.115441,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Maharashtra,2017-18,Mar - 2018,1253.8668729,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Puducherry,2017-18,Mar - 2018,32.7996429,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Arunachal Pradesh,2018-19,Mar - 2019,35.9517101,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Jammu and Kashmir,2018-19,Mar - 2019,269.1187998,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Himachal Pradesh,2018-19,Mar - 2019,91.0478619,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Punjab,2018-19,Mar - 2019,478.8259071,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Chandigarh,2018-19,Mar - 2019,66.5564157,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Uttar Pradesh,2018-19,Mar - 2019,1727.3342798,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Bihar,2018-19,Mar - 2019,694.7791013,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Sikkim,2018-19,Mar - 2019,18.8460144,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Nagaland,2018-19,Mar - 2019,37.0156112,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Manipur,2018-19,Mar - 2019,47.9871711,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Mizoram,2018-19,Mar - 2019,31.0630939,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Tripura,2018-19,Mar - 2019,55.2347698,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Meghalaya,2018-19,Mar - 2019,29.6028942,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Assam,2018-19,Mar - 2019,341.5806813,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
West Bengal,2018-19,Mar - 2019,705.4709338,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Jharkhand,2018-19,Mar - 2019,167.6512663,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Odisha,2018-19,Mar - 2019,339.0664303,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Chhattisgarh,2018-19,Mar - 2019,140.1703574,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Madhya Pradesh,2018-19,Mar - 2019,759.2090517,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Gujarat,2018-19,Mar - 2019,423.3643422,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Daman and Diu,2018-19,Mar - 2019,4.6367553,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Dadra and Nagar Haveli,2018-19,Mar - 2019,-2.9381852,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Maharashtra,2018-19,Mar - 2019,1233.5976717,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Karnataka,2018-19,Mar - 2019,1066.0547747,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Tamil Nadu,2018-19,Mar - 2019,1015.2911017,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Goa,2018-19,Mar - 2019,65.8827905,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Lakshadweep,2018-19,Mar - 2019,1.1314308,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Kerala,2018-19,Mar - 2019,792.8338115,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Andhra Pradesh,2018-19,Mar - 2019,823.6296597,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Puducherry,2018-19,Mar - 2019,32.3226121,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Telangana,2018-19,Mar - 2019,789.2190943,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Andaman and Nicobar Islands,2018-19,Mar - 2019,21.0575621,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Uttarakhand,2018-19,Mar - 2019,31.5674803,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Haryana,2018-19,Mar - 2019,268.8293322,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Delhi,2018-19,Mar - 2019,389.7312539,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Rajasthan,2018-19,Mar - 2019,696.0475899,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Kerala,2019-20,Mar - 2020,781.8416788,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Lakshadweep,2019-20,Mar - 2020,1.0605083,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Jammu and Kashmir,2019-20,Mar - 2020,211.7856126,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Haryana,2019-20,Mar - 2020,324.0144716,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Delhi,2019-20,Mar - 2020,603.8710464,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Rajasthan,2019-20,Mar - 2020,683.2764346,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Uttar Pradesh,2019-20,Mar - 2020,1879.5972397,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Bihar,2019-20,Mar - 2020,797.6935681,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Sikkim,2019-20,Mar - 2020,20.3704567,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Arunachal Pradesh,2019-20,Mar - 2020,48.0660423,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Nagaland,2019-20,Mar - 2020,37.174439,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Manipur,2019-20,Mar - 2020,42.2485575,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Mizoram,2019-20,Mar - 2020,29.4770571,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Tripura,2019-20,Mar - 2020,56.6761789,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Meghalaya,2019-20,Mar - 2020,34.7335924,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Assam,2019-20,Mar - 2020,331.7145769,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
West Bengal,2019-20,Mar - 2020,772.8202863,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Jharkhand,2019-20,Mar - 2020,172.525056,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Odisha,2019-20,Mar - 2020,401.2294532,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Chhattisgarh,2019-20,Mar - 2020,99.9981474,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Madhya Pradesh,2019-20,Mar - 2020,720.0168972,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Gujarat,2019-20,Mar - 2020,479.4454327,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Daman and Diu,2019-20,Mar - 2020,0.8178631,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Dadra and Nagar Haveli,2019-20,Mar - 2020,9.5425296,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Maharashtra,2019-20,Mar - 2020,1439.8601927,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Himachal Pradesh,2019-20,Mar - 2020,131.708029,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Punjab,2019-20,Mar - 2020,528.5938859,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Chandigarh,2019-20,Mar - 2020,60.8701632,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Uttarakhand,2019-20,Mar - 2020,70.09206,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Goa,2019-20,Mar - 2020,64.0202528,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Karnataka,2019-20,Mar - 2020,1306.6913468,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Tamil Nadu,2019-20,Mar - 2020,997.5141859,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Andhra Pradesh,2019-20,Mar - 2020,867.4340155,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Telangana,2019-20,Mar - 2020,855.6758528,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Andaman and Nicobar Islands,2019-20,Mar - 2020,19.7172355,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Puducherry,2019-20,Mar - 2020,33.2756485,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Dadra and Nagar Haveli,2020-21,Mar - 2021,-1.313880679,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
Puducherry,2020-21,Mar - 2021,33.076847082,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
Tamil Nadu,2020-21,Mar - 2021,983.99034571,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
Kerala,2020-21,Mar - 2021,967.090427082,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
Lakshadweep,2020-21,Mar - 2021,1.439736565,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
Goa,2020-21,Mar - 2021,65.896933442,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
Karnataka,2020-21,Mar - 2021,1390.405073196,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
Maharashtra,2020-21,Mar - 2021,1989.456079469,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
Jammu and Kashmir,2020-21,Mar - 2021,251.48657466,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
Himachal Pradesh,2020-21,Mar - 2021,120.930031504,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
Punjab,2020-21,Mar - 2021,576.981817316,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
Chandigarh,2020-21,Mar - 2021,73.154576404,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
Uttarakhand,2020-21,Mar - 2021,82.818503142,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
Haryana,2020-21,Mar - 2021,399.107450717,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
Delhi,2020-21,Mar - 2021,752.251338119,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
Rajasthan,2020-21,Mar - 2021,821.815820561,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
Uttar Pradesh,2020-21,Mar - 2021,2074.11716072,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
Bihar,2020-21,Mar - 2021,876.300903448,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
Sikkim,2020-21,Mar - 2021,21.95860808,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
Arunachal Pradesh,2020-21,Mar - 2021,53.960405053,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
Nagaland,2020-21,Mar - 2021,44.984211988,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
Manipur,2020-21,Mar - 2021,65.174018771,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
Mizoram,2020-21,Mar - 2021,42.568098661,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
Tripura,2020-21,Mar - 2021,53.039537493,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
Meghalaya,2020-21,Mar - 2021,45.390125952,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
Assam,2020-21,Mar - 2021,451.023316059,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
Telangana,2020-21,Mar - 2021,1029.937421253,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
Andaman and Nicobar Islands,2020-21,Mar - 2021,18.628743565,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
West Bengal,2020-21,Mar - 2021,879.17495961,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
Andhra Pradesh,2020-21,Mar - 2021,802.99958895,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
Ladakh,2020-21,Mar - 2021,4.001909864,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
Jharkhand,2020-21,Mar - 2021,154.163402219,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
Odisha,2020-21,Mar - 2021,378.927456139,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
Chhattisgarh,2020-21,Mar - 2021,113.011028796,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
Madhya Pradesh,2020-21,Mar - 2021,868.713301584,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
Gujarat,2020-21,Mar - 2021,708.531675773,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
Daman and Diu,2020-21,Mar - 2021,-0.396516315,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
Delhi,2021-22,Mar - 2022,1206.101620547,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
Uttarakhand,2021-22,Mar - 2022,175.671843787,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
Himachal Pradesh,2021-22,Mar - 2022,203.675094714,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
Punjab,2021-22,Mar - 2022,749.282965257,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
Chandigarh,2021-22,Mar - 2022,104.545366688,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
Goa,2021-22,Mar - 2022,114.236989646,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
Lakshadweep,2021-22,Mar - 2022,1.910096254,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
Kerala,2021-22,Mar - 2022,1194.889555414,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
Tamil Nadu,2021-22,Mar - 2022,2027.747771189,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
Puducherry,2021-22,Mar - 2022,41.251002103,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
Andaman and Nicobar Islands,2021-22,Mar - 2022,26.008171744,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
Telangana,2021-22,Mar - 2022,1496.097258216,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
Andhra Pradesh,2021-22,Mar - 2022,895.183596477,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
Ladakh,2021-22,Mar - 2022,7.572470268,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
Karnataka,2021-22,Mar - 2022,2156.065440248,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
Maharashtra,2021-22,Mar - 2022,3249.472726986,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
Dadra and Nagar Haveli,2021-22,Mar - 2022,79.691382699,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
Daman and Diu,2021-22,Mar - 2022,0.211440355,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
Gujarat,2021-22,Mar - 2022,1449.464529323,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
Madhya Pradesh,2021-22,Mar - 2022,1013.984056285,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
Chhattisgarh,2021-22,Mar - 2022,192.098271192,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
Odisha,2021-22,Mar - 2022,209.238310436,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
Jharkhand,2021-22,Mar - 2022,111.012813359,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
West Bengal,2021-22,Mar - 2022,1257.879425349,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
Assam,2021-22,Mar - 2022,523.78377351,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
Meghalaya,2021-22,Mar - 2022,63.704407114,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
