srcStateName,srcYear,srcMonth,Type of supply,E-way suppliers,E-way bills,E-way asset value,YearCode,Year,MonthCode,Month
ASSAM,2020-21,Nov - 2020,Inter State Outwards,8914,197043,621316.78,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
MEGHALAYA,2020-21,Nov - 2020,Inter State Outwards,389,19307,44033.99,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
TRIPURA,2020-21,Nov - 2020,Inter State Outwards,371,2262,25460.22,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
MIZORAM,2020-21,Nov - 2020,Inter State Outwards,124,756,15586.43,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
MANIPUR,2020-21,Nov - 2020,Inter State Outwards,105,541,1899.31,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
NAGALAND,2020-21,Nov - 2020,Inter State Outwards,236,1787,7528.33,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
ARUNACHAL PRADESH,2020-21,Nov - 2020,Inter State Outwards,192,1339,8193.68,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
SIKKIM,2020-21,Nov - 2020,Inter State Outwards,173,5440,236399.45,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
BIHAR,2020-21,Nov - 2020,Inter State Outwards,5820,58956,223464.28,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
UTTAR PRADESH,2020-21,Nov - 2020,Inter State Outwards,73036,1287570,4896348.75,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
RAJASTHAN,2020-21,Nov - 2020,Inter State Outwards,46026,1242351,3026735.95,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
DELHI,2020-21,Nov - 2020,Inter State Outwards,114261,1467926,3533250.56,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
HARYANA,2020-21,Nov - 2020,Inter State Outwards,56518,2555121,5860899.71,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
UTTARAKHAND,2020-21,Nov - 2020,Inter State Outwards,7816,321752,1560078.3,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
CHANDIGARH,2020-21,Nov - 2020,Inter State Outwards,4716,71435,123840.01,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
PUNJAB,2020-21,Nov - 2020,Inter State Outwards,48830,1039072,2379693.01,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
HIMACHAL PRADESH,2020-21,Nov - 2020,Inter State Outwards,4732,234876,954723.61,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
JAMMU AND KASHMIR,2020-21,Nov - 2020,Inter State Outwards,2504,31675,195361.73,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
LADAKH,2020-21,Nov - 2020,Intra State,16,255,716.02,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
ANDHRA PRADESH,2020-21,Nov - 2020,Intra State,31785,1382917,2252436.46,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
TELANGANA,2020-21,Nov - 2020,Intra State,36174,1687251,2912372.51,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
ANDAMAN AND NICOBAR,2020-21,Nov - 2020,Intra State,13,403,1279.02,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
PUDUCHERRY,2020-21,Nov - 2020,Intra State,878,28872,69317.5,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
JHARKHAND,2020-21,Nov - 2020,Inter State Inwards,24121,333536,1065877.21,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
TAMIL NADU,2020-21,Nov - 2020,Intra State,72423,3395230,6410836.8,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
LAKSHADWEEP,2020-21,Nov - 2020,Intra State,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
GOA,2020-21,Nov - 2020,Intra State,1496,69892,105594.02,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
KARNATAKA,2020-21,Nov - 2020,Intra State,87471,3466912,5676531.68,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
MAHARASHTRA,2020-21,Nov - 2020,Intra State,116172,4947545,11472504.41,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
DADRA AND NAGAR HAVELI,2020-21,Nov - 2020,Intra State,2521,105196,314275.63,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
DAMAN AND DIU,2020-21,Nov - 2020,Intra State,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
GUJARAT,2020-21,Nov - 2020,Intra State,123321,3219972,8493274.45,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
MADHYA PRADESH,2020-21,Nov - 2020,Intra State,15707,449249,936113.98,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
CHHATTISGARH,2020-21,Nov - 2020,Intra State,4899,186011,544446.88,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
ODISHA,2020-21,Nov - 2020,Intra State,12900,732619,1455805.56,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
JHARKHAND,2020-21,Nov - 2020,Intra State,8299,410151,944901.94,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
WEST BENGAL,2020-21,Nov - 2020,Intra State,37160,1509845,3760735.82,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
DAMAN AND DIU,2021-22,Nov-2021,Inter State Inwards,10,22,0.3834,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
JAMMU AND KASHMIR,2021-22,Nov-2021,Inter State Inwards,18924,197750,4922.9078,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
PUNJAB,2021-22,Nov-2021,Inter State Inwards,63914,727859,25272.7453,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
HIMACHAL PRADESH,2021-22,Nov-2021,Intra State,8532,308925,6310.8089,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
HIMACHAL PRADESH,2021-22,Nov-2021,Inter State Outwards,5404,296824,12908.7944,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
HIMACHAL PRADESH,2021-22,Nov-2021,Inter State Inwards,24054,310667,9141.1173,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
JAMMU AND KASHMIR,2021-22,Nov-2021,Intra State,5516,199759,3255.8152,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
JAMMU AND KASHMIR,2021-22,Nov-2021,Inter State Outwards,3405,42272,2640.3311,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
ANDHRA PRADESH,2021-22,Nov-2021,Intra State,32761,1642252,29858.8859,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
LADAKH,2021-22,Nov-2021,Inter State Inwards,1342,13362,388.6486,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
TAMIL NADU,2021-22,Nov-2021,Intra State,132,12288,73.3812,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
DELHI,2021-22,Nov-2021,Intra State,69390,1078026,38564.1564,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
RAJASTHAN,2021-22,Nov-2021,Inter State Inwards,68364,810221,31921.8813,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
RAJASTHAN,2021-22,Nov-2021,Inter State Outwards,51728,1571296,41748.028,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
RAJASTHAN,2021-22,Nov-2021,Intra State,65044,1591345,41921.4086,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
UTTAR PRADESH,2021-22,Nov-2021,Inter State Inwards,168420,1923172,69268.7634,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
UTTAR PRADESH,2021-22,Nov-2021,Inter State Outwards,84405,1723505,70149.2148,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
UTTAR PRADESH,2021-22,Nov-2021,Intra State,123952,3913517,85060.0052,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
BIHAR,2021-22,Nov-2021,Inter State Inwards,50593,466418,12928.3381,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
BIHAR,2021-22,Nov-2021,Inter State Outwards,6908,77636,3274.0182,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
BIHAR,2021-22,Nov-2021,Intra State,7388,454545,9588.7079,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
SIKKIM,2021-22,Nov-2021,Inter State Inwards,1661,23528,679.6547,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
SIKKIM,2021-22,Nov-2021,Inter State Outwards,163,5916,2375.1024,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
PUNJAB,2021-22,Nov-2021,Inter State Outwards,53016,1238940,33538.3936,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
SIKKIM,2021-22,Nov-2021,Intra State,127,3563,68.8649,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
ARUNACHAL PRADESH,2021-22,Nov-2021,Inter State Inwards,2968,32227,626.1574,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
ARUNACHAL PRADESH,2021-22,Nov-2021,Inter State Outwards,240,1877,146.1498,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
ARUNACHAL PRADESH,2021-22,Nov-2021,Intra State,143,2184,44.7575,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
NAGALAND,2021-22,Nov-2021,Inter State Inwards,2592,31383,541.8195,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
NAGALAND,2021-22,Nov-2021,Inter State Outwards,269,3727,121.2061,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
NAGALAND,2021-22,Nov-2021,Intra State,124,1875,59.1317,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
MANIPUR,2021-22,Nov-2021,Inter State Inwards,2762,44207,791.9791,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
MANIPUR,2021-22,Nov-2021,Inter State Outwards,108,590,19.6863,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
MANIPUR,2021-22,Nov-2021,Intra State,78,4331,82.6878,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
MIZORAM,2021-22,Nov-2021,Inter State Inwards,1855,28145,467.8914,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
MIZORAM,2021-22,Nov-2021,Inter State Outwards,63,309,13.6314,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
MIZORAM,2021-22,Nov-2021,Intra State,62,932,19.4279,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
TRIPURA,2021-22,Nov-2021,Inter State Inwards,3887,33268,767.3705,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
TRIPURA,2021-22,Nov-2021,Inter State Outwards,405,2632,307.3589,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
TRIPURA,2021-22,Nov-2021,Intra State,1336,30718,732.2435,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
MEGHALAYA,2021-22,Nov-2021,Inter State Inwards,3477,41528,861.6,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
MEGHALAYA,2021-22,Nov-2021,Inter State Outwards,425,28920,646.2046,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
MEGHALAYA,2021-22,Nov-2021,Intra State,349,12193,273.8173,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
ASSAM,2021-22,Nov-2021,Inter State Inwards,23110,255188,7793.989,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
ASSAM,2021-22,Nov-2021,Inter State Outwards,9615,209537,7077.9509,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
ASSAM,2021-22,Nov-2021,Intra State,11763,467495,8748.8459,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
WEST BENGAL,2021-22,Nov-2021,Inter State Inwards,45888,594266,29728.6083,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
WEST BENGAL,2021-22,Nov-2021,Inter State Outwards,38720,868082,36193.7091,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
WEST BENGAL,2021-22,Nov-2021,Intra State,40299,1610370,45399.2324,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
JHARKHAND,2021-22,Nov-2021,Inter State Inwards,23883,281398,10970.1136,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
JHARKHAND,2021-22,Nov-2021,Inter State Outwards,7325,214995,15665.9707,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
JHARKHAND,2021-22,Nov-2021,Intra State,9360,536456,13319.2503,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
ODISHA,2021-22,Nov-2021,Inter State Inwards,27329,278420,12591.165,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
ODISHA,2021-22,Nov-2021,Inter State Outwards,6205,228051,26539.6977,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
ODISHA,2021-22,Nov-2021,Intra State,14511,869673,20269.392,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
CHHATTISGARH,2021-22,Nov-2021,Inter State Inwards,17782,225523,10088.8161,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
CHHATTISGARH,2021-22,Nov-2021,Inter State Outwards,7819,150313,16217.7479,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
CHHATTISGARH,2021-22,Nov-2021,Intra State,5523,221704,8593.1082,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
MADHYA PRADESH,2021-22,Nov-2021,Inter State Inwards,51142,457220,15539.3854,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
MADHYA PRADESH,2021-22,Nov-2021,Inter State Outwards,1134,11308,495.9218,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
MADHYA PRADESH,2021-22,Nov-2021,Intra State,56,6138,29.2325,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
GUJARAT,2021-22,Nov-2021,Inter State Inwards,84097,799903,31230.2666,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
GUJARAT,2021-22,Nov-2021,Inter State Outwards,6763,25825,681.5259,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
GUJARAT,2021-22,Nov-2021,Intra State,114,9427,52.8706,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
DAMAN AND DIU,2021-22,Nov-2021,Inter State Outwards,0,0,0,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
DAMAN AND DIU,2021-22,Nov-2021,Intra State,0,0,0,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
DADRA AND NAGAR HAVELI,2021-22,Nov-2021,Inter State Inwards,1487,16749,1420.6301,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
DADRA AND NAGAR HAVELI,2021-22,Nov-2021,Inter State Outwards,192,666,13.0864,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
DADRA AND NAGAR HAVELI,2021-22,Nov-2021,Intra State,1,1,0.012,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
MAHARASHTRA,2021-22,Nov-2021,Inter State Inwards,120621,1515661,54596.895,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
MAHARASHTRA,2021-22,Nov-2021,Inter State Outwards,6572,66051,1455.7943,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
MAHARASHTRA,2021-22,Nov-2021,Intra State,349,44085,247.8793,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
KARNATAKA,2021-22,Nov-2021,Inter State Inwards,58626,762042,38640.0952,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
KARNATAKA,2021-22,Nov-2021,Inter State Outwards,49998,2119615,65248.2119,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
KARNATAKA,2021-22,Nov-2021,Intra State,98136,4108703,75330.6503,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
GOA,2021-22,Nov-2021,Inter State Inwards,4442,47378,6198.7368,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
GOA,2021-22,Nov-2021,Inter State Outwards,1622,67254,4867.6052,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
GOA,2021-22,Nov-2021,Intra State,1805,92711,1469.7688,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
LAKSHADWEEP,2021-22,Nov-2021,Inter State Inwards,7,77,7.6486,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
LAKSHADWEEP,2021-22,Nov-2021,Inter State Outwards,1,1,0.0041,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
LAKSHADWEEP,2021-22,Nov-2021,Intra State,0,0,0,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
KERALA,2021-22,Nov-2021,Inter State Inwards,26811,249302,7685.5815,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
KERALA,2021-22,Nov-2021,Inter State Outwards,355,2143,54.9381,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
KERALA,2021-22,Nov-2021,Intra State,10,873,7.4542,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
TAMIL NADU,2021-22,Nov-2021,Inter State Inwards,78560,1110182,33556.1464,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
TAMIL NADU,2021-22,Nov-2021,Inter State Outwards,3948,21201,784.5818,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
PUDUCHERRY,2021-22,Nov-2021,Inter State Inwards,1928,20528,610.611,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
PUDUCHERRY,2021-22,Nov-2021,Inter State Outwards,43,171,5.9391,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
PUDUCHERRY,2021-22,Nov-2021,Intra State,1,1,0.0125,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
ANDAMAN AND NICOBAR,2021-22,Nov-2021,Inter State Inwards,550,3959,101.9241,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
ANDAMAN AND NICOBAR,2021-22,Nov-2021,Inter State Outwards,59,246,29.5077,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
ANDAMAN AND NICOBAR,2021-22,Nov-2021,Intra State,30,778,16.803,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
TELANGANA,2021-22,Nov-2021,Inter State Inwards,44151,598924,29186.0996,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
TELANGANA,2021-22,Nov-2021,Inter State Outwards,31300,735279,31325.2349,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
TELANGANA,2021-22,Nov-2021,Intra State,40897,2016587,37879.831,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
ANDHRA PRADESH,2021-22,Nov-2021,Inter State Inwards,56071,565860,24514.193,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
ANDHRA PRADESH,2021-22,Nov-2021,Inter State Outwards,21152,441339,36140.1312,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
PUNJAB,2021-22,Nov-2021,Intra State,67839,1895588,47739.859,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
CHANDIGARH,2021-22,Nov-2021,Inter State Inwards,8427,121673,2496.1991,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
CHANDIGARH,2021-22,Nov-2021,Inter State Outwards,5142,90592,1805.222,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
CHANDIGARH,2021-22,Nov-2021,Intra State,2280,32068,500.6394,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
UTTARAKHAND,2021-22,Nov-2021,Inter State Inwards,27015,406557,11738.4471,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
UTTARAKHAND,2021-22,Nov-2021,Inter State Outwards,8668,357968,18598.1637,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
UTTARAKHAND,2021-22,Nov-2021,Intra State,12506,638026,10995.417,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
HARYANA,2021-22,Nov-2021,Inter State Inwards,96387,1534744,59131.0178,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
HARYANA,2021-22,Nov-2021,Inter State Outwards,63727,3533187,78453.0399,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
HARYANA,2021-22,Nov-2021,Intra State,71701,2834185,59571.8367,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
DELHI,2021-22,Nov-2021,Inter State Inwards,112329,1460403,42392.6394,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
DELHI,2021-22,Nov-2021,Inter State Outwards,127272,1926991,49799.1689,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
LADAKH,2021-22,Nov-2021,Intra State,31,748,21.5876,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
LADAKH,2021-22,Nov-2021,Inter State Outwards,57,338,20.0273,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021"
DADRA AND NAGAR HAVELI,2018-19,Oct - 2018,Inter State Inwards,2982,111545,79576357754.84,2018,"Calendar Year (Jan - Dec), 2018",201810,"October, 2018"
DAMAN AND DIU,2018-19,Oct - 2018,Inter State Inwards,2340,77350,51531760101.84,2018,"Calendar Year (Jan - Dec), 2018",201810,"October, 2018"
GUJARAT,2018-19,Oct - 2018,Inter State Inwards,116242,1403262,660920363618.77,2018,"Calendar Year (Jan - Dec), 2018",201810,"October, 2018"
MADHYA PRADESH,2018-19,Oct - 2018,Inter State Inwards,67805,902346,269220881678.58,2018,"Calendar Year (Jan - Dec), 2018",201810,"October, 2018"
CHHATTISGARH,2018-19,Oct - 2018,Inter State Inwards,22731,348668,121920081719.6,2018,"Calendar Year (Jan - Dec), 2018",201810,"October, 2018"
ODISHA,2018-19,Oct - 2018,Inter State Inwards,26767,334840,141843101432.92,2018,"Calendar Year (Jan - Dec), 2018",201810,"October, 2018"
JHARKHAND,2018-19,Oct - 2018,Inter State Inwards,22904,337403,117063383489.38,2018,"Calendar Year (Jan - Dec), 2018",201810,"October, 2018"
WEST BENGAL,2018-19,Oct - 2018,Inter State Inwards,53283,771586,339928423163.85,2018,"Calendar Year (Jan - Dec), 2018",201810,"October, 2018"
