ROWID,Country,State lgd code,State,YearCode,Year,MonthCode,Month,Type of supply,E-way suppliers,E-way bills,E-way asset value
3406,India,24,Gujarat,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021",Inter State Inwards,127449,1713483,77700.6232
3407,India,24,Gujarat,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021",Inter State Outwards,129352,4279459,103090.0768
3408,India,24,Gujarat,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021",Intra State,138439,3830536,106046.0203
3409,India,24,Gujarat,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021",Inter State Inwards,130837,1783191,85705.01
3410,India,24,Gujarat,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021",Inter State Outwards,133756,4849922,119989.43
3411,India,24,Gujarat,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021",Intra State,145566,4155779,122185.39
3412,India,24,Gujarat,2021,"Calendar Year (Jan - Dec), 2021",202104,"April, 2021",Inter State Inwards,114895,1469013,77888.7558
3413,India,24,Gujarat,2021,"Calendar Year (Jan - Dec), 2021",202104,"April, 2021",Inter State Outwards,121492,3758570,100937.9975
3414,India,24,Gujarat,2021,"Calendar Year (Jan - Dec), 2021",202104,"April, 2021",Intra State,129106,3293021,98996.5222
3415,India,24,Gujarat,2021,"Calendar Year (Jan - Dec), 2021",202105,"May, 2021",Inter State Inwards,89210,1120574,68892.9953
3416,India,24,Gujarat,2021,"Calendar Year (Jan - Dec), 2021",202105,"May, 2021",Inter State Outwards,94019,1710317,86014.0393
3417,India,24,Gujarat,2021,"Calendar Year (Jan - Dec), 2021",202105,"May, 2021",Intra State,115453,2747070,87850.9838
3418,India,24,Gujarat,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021",Inter State Inwards,120122,1553922,80006.2973
3419,India,24,Gujarat,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021",Inter State Outwards,120295,2802738,101167.859
3420,India,24,Gujarat,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021",Intra State,133036,3582032,104331.3266
3421,India,24,Gujarat,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021",Inter State Inwards,130934,1899336,83704.8811
3422,India,24,Gujarat,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021",Inter State Outwards,128253,3465662,110368.0154
3423,India,24,Gujarat,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021",Intra State,139322,3919057,112498.4677
3424,India,24,Gujarat,2021,"Calendar Year (Jan - Dec), 2021",202108,"August, 2021",Inter State Inwards,131709,1796707,84289.663
3425,India,24,Gujarat,2021,"Calendar Year (Jan - Dec), 2021",202108,"August, 2021",Inter State Outwards,130132,4067787,115395.8398
3426,India,24,Gujarat,2021,"Calendar Year (Jan - Dec), 2021",202108,"August, 2021",Intra State,139743,3863144,111580.7487
3427,India,24,Gujarat,2021,"Calendar Year (Jan - Dec), 2021",202109,"September, 2021",Inter State Inwards,133491,1766903,89028.3098
3428,India,24,Gujarat,2021,"Calendar Year (Jan - Dec), 2021",202109,"September, 2021",Inter State Outwards,131002,4349192,116974.1975
3429,India,24,Gujarat,2021,"Calendar Year (Jan - Dec), 2021",202109,"September, 2021",Intra State,139970,3876828,114100.5689
3430,India,24,Gujarat,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021",Inter State Inwards,84097,799903,31230.2666
3431,India,24,Gujarat,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021",Inter State Outwards,6763,25825,681.5259
3432,India,24,Gujarat,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021",Intra State,114,9427,52.8706
3433,India,24,Gujarat,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021",Inter State Inwards,84097,799903,31230.2666
3434,India,24,Gujarat,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021",Inter State Outwards,6763,25825,681.5259
3435,India,24,Gujarat,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021",Intra State,114,9427,52.8706
3436,India,24,Gujarat,2021,"Calendar Year (Jan - Dec), 2021",202112,"December, 2021",Inter State Inwards,141062,1904249,10171321.45
3437,India,24,Gujarat,2021,"Calendar Year (Jan - Dec), 2021",202112,"December, 2021",Inter State Outwards,135271,4235914,13329680.78
3438,India,24,Gujarat,2021,"Calendar Year (Jan - Dec), 2021",202112,"December, 2021",Intra State,151611,4338035,13576166.1
3439,India,24,Gujarat,2022,"Calendar Year (Jan - Dec), 2022",202201,"January, 2022",Inter State Inwards,136733,1809309,9683110.3
3440,India,24,Gujarat,2022,"Calendar Year (Jan - Dec), 2022",202201,"January, 2022",Inter State Outwards,134884,4036401,12806248.93
3441,India,24,Gujarat,2022,"Calendar Year (Jan - Dec), 2022",202201,"January, 2022",Intra State,152780,4257838,13528061.4
3442,India,24,Gujarat,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022",Inter State Inwards,136548,1816110,9449517.15
3443,India,24,Gujarat,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022",Inter State Outwards,135496,4088781,12821823.1
3444,India,24,Gujarat,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022",Intra State,153697,4189220,13707386.33
3445,India,24,Gujarat,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022",Inter State Inwards,141292,1934641,10382948.41
3446,India,24,Gujarat,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022",Inter State Outwards,140419,4925259,14928480.37
3447,India,24,Gujarat,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022",Intra State,160925,4522723,15577718.5
3448,India,24,Gujarat,2022,"Calendar Year (Jan - Dec), 2022",202204,"April, 2022",Inter State Inwards,138273,1826994,9904602.6
3449,India,24,Gujarat,2022,"Calendar Year (Jan - Dec), 2022",202204,"April, 2022",Inter State Outwards,138747,5173598,14132082.76
3450,India,24,Gujarat,2022,"Calendar Year (Jan - Dec), 2022",202204,"April, 2022",Intra State,155527,4383647,14491833.99
3451,India,24,Gujarat,2022,"Calendar Year (Jan - Dec), 2022",202205,"May, 2022",Inter State Inwards,136753,1821579,9660589.85
3452,India,24,Gujarat,2022,"Calendar Year (Jan - Dec), 2022",202205,"May, 2022",Inter State Outwards,135338,3928498,13927682.89
3453,India,24,Gujarat,2022,"Calendar Year (Jan - Dec), 2022",202205,"May, 2022",Intra State,152872,4296793,13738385.23
3454,India,24,Gujarat,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022",Inter State Inwards,139636,1878076,10590633.64
3455,India,24,Gujarat,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022",Inter State Outwards,136455,3637812,13780737.31
3456,India,24,Gujarat,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022",Intra State,155393,4443763,13685622.23
3457,India,27,Maharashtra,2018,"Calendar Year (Jan - Dec), 2018",201807,"July, 2018",Inter State Inwards,152058,1872151,852102433836.89
3458,India,27,Maharashtra,2018,"Calendar Year (Jan - Dec), 2018",201807,"July, 2018",Inter State Outwards,88145,2537744,881353421817.88
3459,India,27,Maharashtra,2018,"Calendar Year (Jan - Dec), 2018",201807,"July, 2018",Intra State,104046,4293720,976167151164.32
3460,India,27,Maharashtra,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018",Inter State Inwards,172789,2301298,1028032728725.22
3461,India,27,Maharashtra,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018",Inter State Outwards,96381,3074382,1071352451928.32
3462,India,27,Maharashtra,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018",Intra State,105785,4636944,1123978293269.71
3463,India,27,Maharashtra,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018",Inter State Inwards,170828,2269364,991483714724.91
3464,India,27,Maharashtra,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018",Inter State Outwards,93997,2935930,1022242006105.86
3465,India,27,Maharashtra,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018",Intra State,102775,4291883,1098938568884.01
3466,India,27,Maharashtra,2018,"Calendar Year (Jan - Dec), 2018",201810,"October, 2018",Inter State Inwards,187571,2512953,1074565061004.76
3467,India,27,Maharashtra,2018,"Calendar Year (Jan - Dec), 2018",201810,"October, 2018",Inter State Outwards,99857,3163960,1096276048896.63
3468,India,27,Maharashtra,2018,"Calendar Year (Jan - Dec), 2018",201810,"October, 2018",Intra State,115700,4832867,1238451325717.31
3469,India,27,Maharashtra,2018,"Calendar Year (Jan - Dec), 2018",201811,"November, 2018",Inter State Inwards,165559,1937069,925220231777.82
3470,India,27,Maharashtra,2018,"Calendar Year (Jan - Dec), 2018",201811,"November, 2018",Inter State Outwards,92037,2466162,928556137573.12
3471,India,27,Maharashtra,2018,"Calendar Year (Jan - Dec), 2018",201811,"November, 2018",Intra State,106440,3884223,1004147525970.21
3472,India,27,Maharashtra,2018,"Calendar Year (Jan - Dec), 2018",201812,"December, 2018",Inter State Inwards,178645,2247096,1006219657521.11
3473,India,27,Maharashtra,2018,"Calendar Year (Jan - Dec), 2018",201812,"December, 2018",Inter State Outwards,99069,2922593,1055417260678.31
3474,India,27,Maharashtra,2018,"Calendar Year (Jan - Dec), 2018",201812,"December, 2018",Intra State,112821,4247934,1107742048724.09
3475,India,27,Maharashtra,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019",Inter State Inwards,178784,2270374,100749.22
3476,India,27,Maharashtra,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019",Inter State Outwards,99706,2979283,104177.74
3477,India,27,Maharashtra,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019",Intra State,115060,4553614,113724.71
3478,India,27,Maharashtra,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019",Inter State Inwards,176204,2195514,97921.29
3479,India,27,Maharashtra,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019",Inter State Outwards,98818,2957676,100252.66
3480,India,27,Maharashtra,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019",Intra State,114429,4376127,117187.09
3481,India,27,Maharashtra,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019",Inter State Inwards,181114,2401460,105944.36
3482,India,27,Maharashtra,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019",Inter State Outwards,101687,3269493,122820.52
3483,India,27,Maharashtra,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019",Intra State,120775,4851732,131474.32
3484,India,27,Maharashtra,2019,"Calendar Year (Jan - Dec), 2019",201904,"April, 2019",Inter State Inwards,179541,2261121,97362.564321849
3485,India,27,Maharashtra,2019,"Calendar Year (Jan - Dec), 2019",201904,"April, 2019",Inter State Outwards,99072,3063906,98424.003785532
3486,India,27,Maharashtra,2019,"Calendar Year (Jan - Dec), 2019",201904,"April, 2019",Intra State ,113342,4431764,110954.91746268
3487,India,27,Maharashtra,2019,"Calendar Year (Jan - Dec), 2019",201905,"May, 2019",Inter State Inwards,179652,2317015,100461.704325558
3488,India,27,Maharashtra,2019,"Calendar Year (Jan - Dec), 2019",201905,"May, 2019",Inter State Outwards,99670,3185282,103927.663781302
3489,India,27,Maharashtra,2019,"Calendar Year (Jan - Dec), 2019",201905,"May, 2019",Intra State ,112814,4583500,114519.233189168
3490,India,27,Maharashtra,2019,"Calendar Year (Jan - Dec), 2019",201906,"June, 2019",Inter State Inwards,170741,2101812,92413.62353019
3491,India,27,Maharashtra,2019,"Calendar Year (Jan - Dec), 2019",201906,"June, 2019",Inter State Outwards,94867,2827345,96504.132315816
3492,India,27,Maharashtra,2019,"Calendar Year (Jan - Dec), 2019",201906,"June, 2019",Intra State ,110305,4321631,107322.508153857
3493,India,27,Maharashtra,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019",Inter State Inwards,173973,2216193,95969.468146341
3494,India,27,Maharashtra,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019",Inter State Outwards,98450,2988957,97504.11105554
3495,India,27,Maharashtra,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019",Intra State ,113147,4525277,107532.886652154
3496,India,27,Maharashtra,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019",Inter State Inwards,173578,2202613,95961.777870102
3497,India,27,Maharashtra,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019",Inter State Outwards,97759,2995266,96244.659774784
3498,India,27,Maharashtra,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019",Intra State ,114127,4505808,104844.626871008
3499,India,27,Maharashtra,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019",Inter State Inwards,177988,2340624,95144.437504668
3500,India,27,Maharashtra,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019",Inter State Outwards,98186,3153604,97101.464736365
3501,India,27,Maharashtra,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019",Intra State ,114219,4432991,105185.264422786
3502,India,27,Maharashtra,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019",Inter State Inwards,181986,2406137,92934.650357037
3503,India,27,Maharashtra,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019",Inter State Outwards,97972,3008823,91431.37146446
3504,India,27,Maharashtra,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019",Intra State ,115418,4588478,105754.278890141
3505,India,27,Maharashtra,2019,"Calendar Year (Jan - Dec), 2019",201911,"November, 2019",Inter State Inwards,178404,2269764,93175.030587798
3506,India,27,Maharashtra,2019,"Calendar Year (Jan - Dec), 2019",201911,"November, 2019",Inter State Outwards,99230,3067827,95914.38421083
3507,India,27,Maharashtra,2019,"Calendar Year (Jan - Dec), 2019",201911,"November, 2019",Intra State ,115330,4671961,109734.921152566
3508,India,27,Maharashtra,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019",Inter State Inwards,180119,2453531,98503.364262118
3509,India,27,Maharashtra,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019",Inter State Outwards,100388,3295539,104808.062947466
3510,India,27,Maharashtra,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019",Intra State ,116701,4921122,117116.628871389
3511,India,27,Maharashtra,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",Inter State Inwards,183441,2520935,101316.689068629
3512,India,27,Maharashtra,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",Inter State Outwards,102297,3406424,116798.280735132
3513,India,27,Maharashtra,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",Intra State ,121431,5240843,121686.883062393
3514,India,27,Maharashtra,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020",Inter State Inwards,182533,2495917,98226.596015817
3515,India,27,Maharashtra,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020",Inter State Outwards,102947,3408052,115567.438303397
3516,India,27,Maharashtra,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020",Intra State ,122218,5090400,117283.654538936
3517,India,27,Maharashtra,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020",Inter State Inwards,156175,1728375,68576.275579119
3518,India,27,Maharashtra,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020",Inter State Outwards,90372,2371642,87823.456489942
3519,India,27,Maharashtra,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020",Intra State ,109426,3608256,87262.447952259
3520,India,27,Maharashtra,2020,"Calendar Year (Jan - Dec), 2020",202004,"April, 2020",Inter State Inwards,27667,223300,25184.702175052
3521,India,27,Maharashtra,2020,"Calendar Year (Jan - Dec), 2020",202004,"April, 2020",Inter State Outwards,14300,252779,23248.673481424
3522,India,27,Maharashtra,2020,"Calendar Year (Jan - Dec), 2020",202004,"April, 2020",Intra State,21336,677174,23693.24068724
3523,India,27,Maharashtra,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020",Inter State Inwards,84586,741354,55741.585834015
3524,India,27,Maharashtra,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020",Inter State Outwards,44188,999192,52285.730137246
3525,India,27,Maharashtra,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020",Intra State,56234,1851162,52163.965938362
3526,India,27,Maharashtra,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020",Inter State Inwards,134892,1402289,73182.245254665
3527,India,27,Maharashtra,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020",Inter State Outwards,78051,2280033,82130.038171803
3528,India,27,Maharashtra,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020",Intra State,89631,3314233,79784.698365725
3529,India,27,Maharashtra,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020",Inter State Inwards,146026,1679134,78490.648390312
3530,India,27,Maharashtra,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020",Inter State Outwards,85352,2619281,88823.084949058
3531,India,27,Maharashtra,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020",Intra State,96408,3664582,86911.811311997
3532,India,27,Maharashtra,2020,"Calendar Year (Jan - Dec), 2020",202008,"August, 2020",Inter State Inwards,154375,1846187,81789.448008241
3533,India,27,Maharashtra,2020,"Calendar Year (Jan - Dec), 2020",202008,"August, 2020",Inter State Outwards,88618,2753847,92018.83854767
3534,India,27,Maharashtra,2020,"Calendar Year (Jan - Dec), 2020",202008,"August, 2020",Intra State,102546,4186315,93741.541490422
3535,India,27,Maharashtra,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020",Inter State Inwards,170878,2239770,92747.412030552
3536,India,27,Maharashtra,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020",Inter State Outwards,96571,3333722,106340.242834071
3537,India,27,Maharashtra,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020",Intra State,111097,4742102,108356.180627769
3538,India,27,Maharashtra,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020",Inter State Inwards,187482,2671411,103928.194686911
3539,India,27,Maharashtra,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020",Inter State Outwards,101749,3743649,112957.939512175
3540,India,27,Maharashtra,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020",Intra State,119307,5347095,124116.601002718
3541,India,27,Maharashtra,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",Inter State Inwards,177294,2428777,9575396.55
3542,India,27,Maharashtra,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",Inter State Outwards,98130,3308214,10276963.37
3543,India,27,Maharashtra,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",Intra State,116172,4947545,11472504.41
3544,India,27,Maharashtra,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",Inter State Inwards,185819,2790373,112786.1021
