srcStateName,srcYear,srcMonth,Country,YearCode,StateCode,Year,StateName,MonthCode,TotalPopulation,Month,TotalPopulationUrban,TotalPopulationRural,TotalPopulationMale,TotalPopulationMaleUrban,TotalPopulationMaleRural,TotalPopulationFemale,TotalPopulationFemaleUrban,TotalPopulationFemaleRural,NumberOfHouseholds,NumberOfHouseholdsUrban,NumberOfHouseholdsRural,LandAreaUrban,LandAreaRural,LandArea,LandAreaMappingError%,LandAreaUrbanMappingError%,LandAreaRuralMappingError%,TotalPopulationMappingError%,TotalPopulationUrbanMappingError%,TotalPopulationRuralMappingError%,TotalPopulationMaleMappingError%,TotalPopulationMaleUrbanMappingError%,TotalPopulationMaleRuralMappingError%,TotalPopulationFeMaleMappingError%,TotalPopulationFeMaleUrbanMappingError%,TotalPopulationFeMaleRuralMappingError%,NumberOfHouseholdsMappingError%,NumberOfHouseholdsUrbanMappingError%,NumberOfHouseholdsRuralMappingError%,NumberOfChildren,NumberOfParents,WeighingRatio_TotalPopulation,WeighingRatio_Percentage_TotalPopulation,WeighingRatio_TotalPopulationUrban,WeighingRatio_Percentage_TotalPopulationUrban,WeighingRatio_TotalPopulationRural,WeighingRatio_Percentage_TotalPopulationRural,WeighingRatio_TotalPopulationMale,WeighingRatio_Percentage_TotalPopulationMale,WeighingRatio_TotalPopulationMaleUrban,WeighingRatio_Percentage_TotalPopulationMaleUrban,WeighingRatio_TotalPopulationMaleRural,WeighingRatio_Percentage_TotalPopulationMaleRural,WeighingRatio_TotalPopulationFemale,WeighingRatio_Percentage_TotalPopulationFemale,WeighingRatio_TotalPopulationFemaleUrban,WeighingRatio_Percentage_TotalPopulationFemaleUrban,WeighingRatio_TotalPopulationFemaleRural,WeighingRatio_Percentage_TotalPopulationFemaleRural,WeighingRatio_NumberOfHouseholds,WeighingRatio_Percentage_NumberOfHouseholds,WeighingRatio_NumberOfHouseholdsUrban,WeighingRatio_Percentage_NumberOfHouseholdsUrban,WeighingRatio_NumberOfHouseholdsRural,WeighingRatio_Percentage_NumberOfHouseholdsRural,WeighingRatio_LandAreaUrban,WeighingRatio_Percentage_LandAreaUrban,WeighingRatio_LandAreaRural,WeighingRatio_Percentage_LandAreaRural,WeighingRatio_LandArea,WeighingRatio_Percentage_LandArea
Bihar,2018-19,Jan-2019,India,2019,10,"Calendar Year (Jan - Dec), 2019",BIHAR,201901,104099452,"January, 2019",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2018-19,Jul-2018,India,2018,10,"Calendar Year (Jan - Dec), 2018",BIHAR,201807,104099452,"July, 2018",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2018-19,Jun-2018,India,2018,10,"Calendar Year (Jan - Dec), 2018",BIHAR,201806,104099452,"June, 2018",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2018-19,Mar-2019,India,2019,10,"Calendar Year (Jan - Dec), 2019",BIHAR,201903,104099452,"March, 2019",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2018-19,May-2018,India,2018,10,"Calendar Year (Jan - Dec), 2018",BIHAR,201805,104099452,"May, 2018",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2018-19,Nov-2018,India,2018,10,"Calendar Year (Jan - Dec), 2018",BIHAR,201811,104099452,"November, 2018",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2018-19,Oct-2018,India,2018,10,"Calendar Year (Jan - Dec), 2018",BIHAR,201810,104099452,"October, 2018",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2018-19,Sep-2018,India,2018,10,"Calendar Year (Jan - Dec), 2018",BIHAR,201809,104099452,"September, 2018",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2019-20,Apr-2019,India,2019,10,"Calendar Year (Jan - Dec), 2019",BIHAR,201904,104099452,"April, 2019",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2019-20,Aug-2019,India,2019,10,"Calendar Year (Jan - Dec), 2019",BIHAR,201908,104099452,"August, 2019",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2019-20,Dec-2019,India,2019,10,"Calendar Year (Jan - Dec), 2019",BIHAR,201912,104099452,"December, 2019",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2019-20,Feb-2020,India,2020,10,"Calendar Year (Jan - Dec), 2020",BIHAR,202002,104099452,"February, 2020",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2019-20,Jan-2020,India,2020,10,"Calendar Year (Jan - Dec), 2020",BIHAR,202001,104099452,"January, 2020",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2019-20,Jul-2019,India,2019,10,"Calendar Year (Jan - Dec), 2019",BIHAR,201907,104099452,"July, 2019",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2019-20,Jun-2019,India,2019,10,"Calendar Year (Jan - Dec), 2019",BIHAR,201906,104099452,"June, 2019",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2019-20,Mar-2020,India,2020,10,"Calendar Year (Jan - Dec), 2020",BIHAR,202003,104099452,"March, 2020",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2019-20,May-2019,India,2019,10,"Calendar Year (Jan - Dec), 2019",BIHAR,201905,104099452,"May, 2019",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2019-20,Nov-2019,India,2019,10,"Calendar Year (Jan - Dec), 2019",BIHAR,201911,104099452,"November, 2019",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2019-20,Oct-2019,India,2019,10,"Calendar Year (Jan - Dec), 2019",BIHAR,201910,104099452,"October, 2019",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2019-20,Sep-2019,India,2019,10,"Calendar Year (Jan - Dec), 2019",BIHAR,201909,104099452,"September, 2019",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2020-21,Apr-2020,India,2020,10,"Calendar Year (Jan - Dec), 2020",BIHAR,202004,104099452,"April, 2020",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2020-21,Aug-2020,India,2020,10,"Calendar Year (Jan - Dec), 2020",BIHAR,202008,104099452,"August, 2020",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2020-21,Dec-2020,India,2020,10,"Calendar Year (Jan - Dec), 2020",BIHAR,202012,104099452,"December, 2020",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2020-21,Feb-2021,India,2021,10,"Calendar Year (Jan - Dec), 2021",BIHAR,202102,104099452,"February, 2021",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2020-21,Jan-2021,India,2021,10,"Calendar Year (Jan - Dec), 2021",BIHAR,202101,104099452,"January, 2021",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2020-21,Jul-2020,India,2020,10,"Calendar Year (Jan - Dec), 2020",BIHAR,202007,104099452,"July, 2020",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2020-21,Jun-2020,India,2020,10,"Calendar Year (Jan - Dec), 2020",BIHAR,202006,104099452,"June, 2020",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2020-21,Mar-2021,India,2021,10,"Calendar Year (Jan - Dec), 2021",BIHAR,202103,104099452,"March, 2021",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2020-21,May-2020,India,2020,10,"Calendar Year (Jan - Dec), 2020",BIHAR,202005,104099452,"May, 2020",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2020-21,Nov-2020,India,2020,10,"Calendar Year (Jan - Dec), 2020",BIHAR,202011,104099452,"November, 2020",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2020-21,Oct-2020,India,2020,10,"Calendar Year (Jan - Dec), 2020",BIHAR,202010,104099452,"October, 2020",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2020-21,Sep-2020,India,2020,10,"Calendar Year (Jan - Dec), 2020",BIHAR,202009,104099452,"September, 2020",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2021-22,Apr-2021,India,2021,10,"Calendar Year (Jan - Dec), 2021",BIHAR,202104,104099452,"April, 2021",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2021-22,Aug-2021,India,2021,10,"Calendar Year (Jan - Dec), 2021",BIHAR,202108,104099452,"August, 2021",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2021-22,Dec-2021,India,2021,10,"Calendar Year (Jan - Dec), 2021",BIHAR,202112,104099452,"December, 2021",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2021-22,Feb-2022,India,2022,10,"Calendar Year (Jan - Dec), 2022",BIHAR,202202,104099452,"February, 2022",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2021-22,Jan-2022,India,2022,10,"Calendar Year (Jan - Dec), 2022",BIHAR,202201,104099452,"January, 2022",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2021-22,Jul-2021,India,2021,10,"Calendar Year (Jan - Dec), 2021",BIHAR,202107,104099452,"July, 2021",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2021-22,Jun-2021,India,2021,10,"Calendar Year (Jan - Dec), 2021",BIHAR,202106,104099452,"June, 2021",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2021-22,Mar-2022,India,2022,10,"Calendar Year (Jan - Dec), 2022",BIHAR,202203,104099452,"March, 2022",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2021-22,May-2021,India,2021,10,"Calendar Year (Jan - Dec), 2021",BIHAR,202105,104099452,"May, 2021",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2021-22,Nov-2021,India,2021,10,"Calendar Year (Jan - Dec), 2021",BIHAR,202111,104099452,"November, 2021",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2021-22,Oct-2021,India,2021,10,"Calendar Year (Jan - Dec), 2021",BIHAR,202110,104099452,"October, 2021",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2021-22,Sep-2021,India,2021,10,"Calendar Year (Jan - Dec), 2021",BIHAR,202109,104099452,"September, 2021",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2022-23,Apr-2022,India,2022,10,"Calendar Year (Jan - Dec), 2022",BIHAR,202204,104099452,"April, 2022",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2022-23,Jun-2022,India,2022,10,"Calendar Year (Jan - Dec), 2022",BIHAR,202206,104099452,"June, 2022",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2022-23,May-2022,India,2022,10,"Calendar Year (Jan - Dec), 2022",BIHAR,202205,104099452,"May, 2022",11758016,92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2017-18,Aug-2017,India,2017,11,"Calendar Year (Jan - Dec), 2017",SIKKIM,201708,610577,"August, 2017",153578,456999,323070,80273,242797,287507,73305,214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2017-18,Dec-2017,India,2017,11,"Calendar Year (Jan - Dec), 2017",SIKKIM,201712,610577,"December, 2017",153578,456999,323070,80273,242797,287507,73305,214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2017-18,Feb-2018,India,2018,11,"Calendar Year (Jan - Dec), 2018",SIKKIM,201802,610577,"February, 2018",153578,456999,323070,80273,242797,287507,73305,214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2017-18,Jan-2018,India,2018,11,"Calendar Year (Jan - Dec), 2018",SIKKIM,201801,610577,"January, 2018",153578,456999,323070,80273,242797,287507,73305,214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2017-18,Jul-2017,India,2017,11,"Calendar Year (Jan - Dec), 2017",SIKKIM,201707,610577,"July, 2017",153578,456999,323070,80273,242797,287507,73305,214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2017-18,Mar-2018,India,2018,11,"Calendar Year (Jan - Dec), 2018",SIKKIM,201803,610577,"March, 2018",153578,456999,323070,80273,242797,287507,73305,214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2017-18,Nov-2017,India,2017,11,"Calendar Year (Jan - Dec), 2017",SIKKIM,201711,610577,"November, 2017",153578,456999,323070,80273,242797,287507,73305,214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2017-18,Oct-2017,India,2017,11,"Calendar Year (Jan - Dec), 2017",SIKKIM,201710,610577,"October, 2017",153578,456999,323070,80273,242797,287507,73305,214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2017-18,Sep-2017,India,2017,11,"Calendar Year (Jan - Dec), 2017",SIKKIM,201709,610577,"September, 2017",153578,456999,323070,80273,242797,287507,73305,214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2018-19,Apr-2018,India,2018,11,"Calendar Year (Jan - Dec), 2018",SIKKIM,201804,610577,"April, 2018",153578,456999,323070,80273,242797,287507,73305,214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2018-19,Aug-2018,India,2018,11,"Calendar Year (Jan - Dec), 2018",SIKKIM,201808,610577,"August, 2018",153578,456999,323070,80273,242797,287507,73305,214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2018-19,Dec-2018,India,2018,11,"Calendar Year (Jan - Dec), 2018",SIKKIM,201812,610577,"December, 2018",153578,456999,323070,80273,242797,287507,73305,214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2018-19,Feb-2019,India,2019,11,"Calendar Year (Jan - Dec), 2019",SIKKIM,201902,610577,"February, 2019",153578,456999,323070,80273,242797,287507,73305,214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
