srcStateName,srcYear,srcMonth,Central Goods and Services Tax ( CGST ) Revenue,State Goods and Services Tax ( SGST )Revenue,Integrated Goods and Services Tax ( IGST )Revenue,CESS Tax Revenue,YearCode,Year,MonthCode,Month
Goa,2020-21,Jun-2020,75.8317496,102.631468,141.3565164,4.1280725,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
Karnataka,2020-21,Jun-2020,1795.5790121,2221.6957736,2033.2815161,659.1728887,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
Maharashtra,2020-21,Jun-2020,4269.6327387,4924.0362709,5250.0213384,543.1856384,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
Dadra and Nagar Haveli,2020-21,Jun-2020,12.5888026,16.3421316,89.9142643,0.1047607,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
Daman and Diu,2020-21,Jun-2020,8.012022,11.1770929,54.1675612,0.0101467,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
Gujarat,2020-21,Jun-2020,1747.3533612,2068.2805439,1973.0928252,235.7141318,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
Madhya Pradesh,2020-21,Jun-2020,596.5264751,762.0156563,617.26954,765.813776,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
Ladakh,2021-22,Jun-2021,2.1255303,2.940362,0.9933731,,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021"
Uttarakhand,2021-22,Jun-2021,154.8933044,209.1442091,332.4863727,5.7704609,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021"
Haryana,2021-22,Jun-2021,678.7003331,870.2784464,2096.9198874,155.0901765,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021"
Delhi,2021-22,Jun-2021,497.1287902,601.8891166,1494.2825646,62.323757,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021"
Rajasthan,2021-22,Jun-2021,621.0881171,781.4477295,683.5435756,89.87525,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021"
Uttar Pradesh,2021-22,Jun-2021,1091.4780246,1540.3017261,1175.6688979,780.9148605,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021"
Bihar,2021-22,Jun-2021,242.4599312,368.6196086,119.8613102,158.0056039,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021"
Sikkim,2021-22,Jun-2021,11.0424507,17.7529003,182.9244066,0.0056531,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021"
Arunachal Pradesh,2021-22,Jun-2021,13.1824858,15.906485,3.8729413,0.1304558,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021"
Nagaland,2021-22,Jun-2021,11.3048121,15.5526589,2.8890814,0.3946067,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021"
Manipur,2021-22,Jun-2021,8.6400969,11.0578557,2.1081457,0.0361192,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021"
Mizoram,2021-22,Jun-2021,5.7894753,7.9218374,3.6431832,0.0220196,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021"
Tripura,2021-22,Jun-2021,16.1895558,21.8517022,4.5764865,0.0940542,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021"
Meghalaya,2021-22,Jun-2021,13.9755327,17.2628734,73.4615982,0.1456447,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021"
Assam,2021-22,Jun-2021,187.9134895,235.1583206,208.8190098,29.9288288,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021"
West Bengal,2021-22,Jun-2021,820.1068643,1020.9457635,659.2099206,243.6809665,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021"
Jharkhand,2021-22,Jun-2021,316.161233,391.8207115,843.6160869,479.9352856,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021"
Jammu and Kashmir,2021-22,Jun-2021,75.5809967,123.7818341,95.2498663,5.1323599,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021"
Punjab,2021-22,Jun-2021,274.9136173,410.8542455,407.8080223,17.5593798,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021"
Chandigarh,2021-22,Jun-2021,21.0060839,28.4203949,69.6393152,1.3818326,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021"
Himachal Pradesh,2021-22,Jun-2021,87.3143327,119.8741577,311.1283762,0.7821791,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021"
Odisha,2021-22,Jun-2021,743.1637031,858.8256828,842.6469761,555.2675814,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021"
Chattisgarh,2021-22,Jun-2021,439.5712671,488.10258,744.4446639,557.5145445,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021"
Madhya Pradesh,2021-22,Jun-2021,437.9799754,556.0787926,545.7642717,558.6177708,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021"
Gujarat,2021-22,Jun-2021,1739.5541133,2081.7152537,1952.4940171,353.9732037,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021"
Daman and Diu,2021-22,Jun-2021,0.1029998,0.1026565,0.117046,,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021"
Dadra and Nagar Haveli,2021-22,Jun-2021,38.7214967,46.7605291,157.2379301,0.0843163,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021"
Maharashtra,2021-22,Jun-2021,3814.7574859,4411.3719149,4553.300387,942.426702,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021"
Karnataka,2021-22,Jun-2021,1237.1929537,1501.7231005,2119.1557192,245.015327,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021"
Goa,2021-22,Jun-2021,65.4961552,84.452843,105.0907564,1.2949951,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021"
Lakshadweep,2021-22,Jun-2021,0.1832347,0.1842504,0.1149764,0.0001218,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021"
Kerala,2021-22,Jun-2021,313.1919917,438.4637105,244.6083504,2.1187654,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021"
Tamil Nadu,2021-22,Jun-2021,1152.6421742,1499.1434677,1395.9442421,331.8934489,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021"
Puducherry,2021-22,Jun-2021,12.8370121,20.476162,70.545264,0.2167318,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021"
Andaman and Nicobar Island,2021-22,Jun-2021,4.2507496,5.6172491,1.66429,0.0148091,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021"
Telangana,2021-22,Jun-2021,662.3137324,872.7636235,850.3066072,459.7968439,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021"
Andhra Pradesh,2021-22,Jun-2021,512.1139121,653.8223022,784.2639809,100.5744608,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021"
Nagaland,2022-23,Jun-2022,10.11,13.45,7.74,2.28,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022"
Jammu and Kashmir,2022-23,Jun-2022,96.38,162.32,103.27,9.86,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022"
Arunachal Pradesh,2022-23,Jun-2022,19.55,28.08,10.71,0.18,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022"
Sikkim,2022-23,Jun-2022,15.47,20.03,220.79,0.08,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022"
Bihar,2022-23,Jun-2022,314.79,541.69,187.93,187.65,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022"
Uttar Pradesh,2022-23,Jun-2022,1601.09,2271.78,1785.04,1176.6,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022"
Rajasthan,2022-23,Jun-2022,851.44,1161.85,1201.76,170.91,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022"
Delhi,2022-23,Jun-2022,852.92,1018.51,2359.73,82.19,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022"
Haryana,2022-23,Jun-2022,1141.32,1487.39,3577.48,507.7,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022"
Uttarakhand,2022-23,Jun-2022,257.79,369.99,642.75,10.39,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022"
Chandigarh,2022-23,Jun-2022,31.9,44.71,92.04,1.04,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022"
Punjab,2022-23,Jun-2022,394.77,610.42,639.05,38.26,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022"
Himachal Pradesh,2022-23,Jun-2022,126.5,186.86,377.58,2.2,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022"
Daman and Diu,2022-23,Jun-2022,0.03,0.03,0.21,0,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022"
Gujarat,2022-23,Jun-2022,2454.92,2967.56,3252.83,531.27,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022"
Madhya Pradesh,2022-23,Jun-2022,583.13,809.89,808.68,635.66,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022"
Chattisgarh,2022-23,Jun-2022,533.74,628.26,977,635.41,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022"
Odisha,2022-23,Jun-2022,1063.33,1247.63,847.93,806.39,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022"
Jharkhand,2022-23,Jun-2022,408.77,577.79,824.36,504.23,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022"
West Bengal,2022-23,Jun-2022,1280.52,1630.56,1061.55,358.77,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022"
Assam,2022-23,Jun-2022,288.73,376.74,265.03,41.57,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022"
Meghalaya,2022-23,Jun-2022,25.48,30.62,91.82,4.67,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022"
Tripura,2022-23,Jun-2022,20.75,28,13.84,0.4,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022"
Mizoram,2022-23,Jun-2022,8.71,14.31,2.75,0.08,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022"
Manipur,2022-23,Jun-2022,14.62,20.68,3.43,0.06,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022"
Dadra and Nagar Haveli,2022-23,Jun-2022,55.71,67.23,225.34,1.41,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022"
Maharashtra,2022-23,Jun-2022,6184.24,7409.87,7108.14,1639.17,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022"
Karnataka,2022-23,Jun-2022,2069.87,2589.9,3241.16,943.96,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022"
Goa,2022-23,Jun-2022,109.79,154.2,160.45,4.2,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022"
Lakshadweep,2022-23,Jun-2022,0.15,0.41,0.08,0,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022"
Kerala,2022-23,Jun-2022,730.7,981.77,442.2,6.23,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022"
Tamil Nadu,2022-23,Jun-2022,2042.37,2682.24,2623.9,678.74,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022"
Puducherry,2022-23,Jun-2022,24.61,37.94,119.72,0.18,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022"
Andaman and Nicobar Island,2022-23,Jun-2022,7.9,11.12,3.32,0.02,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022"
Telangana,2022-23,Jun-2022,932.8,1241.44,1143.25,583.97,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022"
Andhra Pradesh,2022-23,Jun-2022,739.75,965.12,1026.83,254.81,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022"
Ladakh,2022-23,Jun-2022,4.39,6.25,2.56,0.01,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022"
Chandigarh,2017-18,Mar-2018,25.7052257,36.0397744,74.2825862,0.1822168,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Uttarakhand,2017-18,Mar-2018,162.3074258,303.418643,777.7302103,21.0380335,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Haryana,2017-18,Mar-2018,666.3008204,1032.5097877,2219.0609578,354.0523894,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Delhi,2017-18,Mar-2018,807.2436017,982.0144393,1387.3546001,72.6326409,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Rajasthan,2017-18,Mar-2018,579.322136,789.766893,845.3368802,131.7918967,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Uttar Pradesh,2017-18,Mar-2018,997.4156439,1524.1813441,1338.5471026,939.0886169,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Bihar,2017-18,Mar-2018,168.7237506,314.0226004,90.9504747,183.9705989,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Sikkim,2017-18,Mar-2018,8.9069165,16.1276186,119.6530846,0.4304026,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Arunachal Pradesh,2017-18,Mar-2018,9.9750214,17.6519301,4.8017845,0.0062423,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Nagaland,2017-18,Mar-2018,2.5910272,5.5226172,3.853389,0.503275,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Manipur,2017-18,Mar-2018,7.4027196,16.3825959,1.2132012,0.0708811,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Mizoram,2017-18,Mar-2018,2.8808752,7.2843275,1.2952574,0.0066494,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Tripura,2017-18,Mar-2018,15.2210379,22.7449051,7.3052398,0.1483807,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Meghalaya,2017-18,Mar-2018,12.3247915,18.9518413,69.4497172,4.7008789,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Assam,2017-18,Mar-2018,156.0959207,228.0031133,179.353312,55.1135754,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
West Bengal,2017-18,Mar-2018,1199.2240804,1494.379888,765.2332166,297.0491649,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Jharkhand,2017-18,Mar-2018,293.0269351,414.0055575,875.0498698,461.5863382,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Odisha,2017-18,Mar-2018,391.0834915,515.1277654,559.9385242,525.3120613,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Chattisgarh,2017-18,Mar-2018,368.8541208,454.4432499,684.549591,321.192474,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Madhya Pradesh,2017-18,Mar-2018,450.4086608,615.6236906,556.9756713,376.8077077,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Gujarat,2017-18,Mar-2018,1594.4153079,2015.6438037,2006.1899103,305.9830964,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Daman and Diu,2017-18,Mar-2018,8.2907038,12.307835,115.9733792,0.0207499,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Dadra and Nagar Haveli,2017-18,Mar-2018,12.5575232,19.1711823,98.4644182,0.3316019,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Maharashtra,2017-18,Mar-2018,3660.1301749,4586.2493771,4139.4287465,944.318354,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Karnataka,2017-18,Mar-2018,1299.1196684,1750.5927508,2203.71056,743.6774731,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Goa,2017-18,Mar-2018,92.7969121,127.2145389,123.6627294,2.8063984,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Lakshadweep,2017-18,Mar-2018,0.3641077,0.4057359,0.0737852,0,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Andhra Pradesh,2017-18,Mar-2018,445.963911,618.9598389,783.0554701,17.44262,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Telangana,2017-18,Mar-2018,642.10183,903.6584044,846.658867,407.1894951,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Andaman and Nicobar Island,2017-18,Mar-2018,16.0172057,19.8755598,1.3563134,0.011051,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Puducherry,2017-18,Mar-2018,19.636407,28.0319962,94.9433315,0.9187301,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Tamil Nadu,2017-18,Mar-2018,1337.0524844,1874.1659423,1760.9516835,507.1065442,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Kerala,2017-18,Mar-2018,403.4130628,613.0544367,228.0633435,4.6993374,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Jammu and Kashmir,2017-18,Mar-2018,65.7712347,114.292826,75.8861302,2.0296964,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Himachal Pradesh,2017-18,Mar-2018,72.555286,119.8726963,417.9694107,0.5581432,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Punjab,2017-18,Mar-2018,255.4730042,411.9014519,444.896988,10.2812493,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
Dadra and Nagar Haveli,2018-19,Mar-2019,20.4163557,29.4955171,124.0389386,0.1197901,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Gujarat,2018-19,Mar-2019,1824.1236407,2446.0673348,1972.8275436,278.0917045,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Madhya Pradesh,2018-19,Mar-2019,638.8425729,877.6268811,715.8174767,391.47452,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Chattisgarh,2018-19,Mar-2019,416.7638859,526.2324695,563.0854548,636.92364,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Odisha,2018-19,Mar-2019,605.71466,782.9887238,766.8532742,470.3568936,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Jharkhand,2018-19,Mar-2019,368.2991744,498.6954382,825.8187316,456.6297349,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
West Bengal,2018-19,Mar-2019,1160.8307935,1480.5224989,877.7763277,321.6953574,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Assam,2018-19,Mar-2019,277.7511782,407.6209696,228.1895321,42.1641629,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Meghalaya,2018-19,Mar-2019,22.1949534,32.1422446,70.3143452,2.1385429,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Tripura,2018-19,Mar-2019,24.3054331,32.9706684,6.3001238,0.3177596,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Mizoram,2018-19,Mar-2019,16.2969957,24.5858396,8.8577892,0.009376,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Manipur,2018-19,Mar-2019,18.2022784,25.9976804,1.8821395,0.0342707,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Nagaland,2018-19,Mar-2019,16.6192346,22.1169214,5.365473,1.7858622,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Arunachal Pradesh,2018-19,Mar-2019,33.0873609,42.1021903,9.9063257,0.2427858,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Sikkim,2018-19,Mar-2019,11.7174655,16.8911522,130.9296759,0.048845,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Bihar,2018-19,Mar-2019,325.7055979,551.1537115,125.8148337,174.3199551,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Uttar Pradesh,2018-19,Mar-2019,1239.8570608,1872.2930406,1391.666954,1043.9291911,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Rajasthan,2018-19,Mar-2019,868.3597678,1242.8645867,895.3348894,125.8588605,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Delhi,2018-19,Mar-2019,796.3660798,1020.8863703,1812.429258,92.7339775,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Haryana,2018-19,Mar-2019,758.8505727,1130.3866471,2363.2024479,308.6074739,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Uttarakhand,2018-19,Mar-2019,203.3210237,360.4724773,862.3285893,24.9662646,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Chandigarh,2018-19,Mar-2019,32.9538338,44.7916086,84.0576778,0.1875544,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Punjab,2018-19,Mar-2019,282.1510812,454.3395145,419.6017413,9.930498,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Himachal Pradesh,2018-19,Mar-2019,99.832838,156.9050476,402.9544546,0.5595683,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Jammu and Kashmir,2018-19,Mar-2019,125.0963795,180.2807187,77.3130693,4.9265855,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Daman and Diu,2018-19,Mar-2019,10.1174346,14.1447407,78.7216571,0.0628575,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Maharashtra,2018-19,Mar-2019,4380.3443457,5473.8489026,4766.9931963,974.5898328,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Karnataka,2018-19,Mar-2019,1709.0290047,2240.3875761,2302.1901108,731.0321876,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Goa,2018-19,Mar-2019,103.8116632,148.9310194,134.4401462,1.9950678,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Lakshadweep,2018-19,Mar-2019,0.2783566,0.5442177,0.0522931,0,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Kerala,2018-19,Mar-2019,526.9773568,782.3505058,319.966355,6.139121,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Tamil Nadu,2018-19,Mar-2019,1739.8377019,2335.1698662,2152.2447319,713.8446275,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Puducherry,2018-19,Mar-2019,22.8076096,33.6016755,127.1763918,0.3995607,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Andaman and Nicobar Island,2018-19,Mar-2019,9.6460002,15.3250359,2.5761762,0.0761012,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Telangana,2018-19,Mar-2019,970.6539157,1276.4450623,1088.5388933,560.9857685,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Andhra Pradesh,2018-19,Mar-2019,671.8403517,912.2248048,987.552728,17.7177967,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
Nagaland,2019-20,Mar-2020,14.0960282,18.3209987,5.9011232,0.4366343,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Manipur,2019-20,Mar-2020,13.6725617,20.3510221,1.7254032,0.1370422,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Mizoram,2019-20,Mar-2020,11.6468471,17.0049507,4.5149237,0.0200782,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Tripura,2019-20,Mar-2020,23.4564589,36.6653223,6.7350087,0.24573,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Meghalaya,2019-20,Mar-2020,18.4380763,23.8163421,90.3955516,0.0749585,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Assam,2019-20,Mar-2020,288.8685612,389.1995385,213.2611034,40.3912439,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
West Bengal,2019-20,Mar-2020,1035.4199226,1401.3725675,829.1939222,316.2742263,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Jharkhand,2019-20,Mar-2020,388.6435204,499.9486613,666.9112163,493.9315004,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Odisha,2019-20,Mar-2020,583.7913155,776.2777499,731.7740853,541.0369501,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Chattisgarh,2019-20,Mar-2020,418.6339682,500.2384508,595.2640125,579.0308086,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Madhya Pradesh,2019-20,Mar-2020,541.5341664,746.6623117,645.0439733,474.1579566,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Gujarat,2019-20,Mar-2020,1886.2517955,2359.5463263,2218.0377326,356.6232651,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
Daman and Diu,2019-20,Mar-2020,10.4465291,15.9683607,68.4865832,0.0067766,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020"
